DTXSID_combined,Formula,Mass,Name,NumSpectra
DTXSID30294036,C10H12N2,160.10005,Anatabine,3.0
DTXSID3029869,C19H20ClNO4,361.1080858446,Bezafibrate,6.0
DTXSID3032337,C14H21N3O4,295.15321,Butralin (Sutralin),3.0
DTXSID3032416,C11H19N5S,253.13612,Irgarol (Cybutryne),3.0
DTXSID3032464,C11H15BrClO3PS,371.93514,Profenofos,3.0
DTXSID3032549,C14H17Cl2NO2,301.06363,Fenhexamid,3.0
DTXSID3032620,C16H8Cl2F6N2O3,459.98162,Hexaflumuron,6.0
DTXSID3032628,C22H28N2O3,368.20999,Methoxyfenozide (Intrepid),3.0
DTXSID3034113,C19H26O3,302.18819,Formestane,3.0
DTXSID3034458,C17H26ClNO3S,359.13219,Clethodim,6.0
DTXSID3034531,C14H18N4O4S2,370.07695,Thiophanate,3.0
DTXSID3034610,C13H12F3N5O5S,407.05112,Flazasulfuron,3.0
DTXSID3034612,C19H20F3NO4,383.13444,Fluazifop-butyl,3.0
DTXSID3034872,C10H8ClN3O,221.03559,Chloridazon (PAC),3.0
DTXSID3037125,C29H31N7O,493.259008663,Imatinib,3.0
DTXSID3037545,C11H15NO2S,225.08235,Ethiofencarb,3.0
DTXSID3037547,C13H22NO5PS,335.09563,Fenamiphos - sulfone,3.0
DTXSID3037599,C42H67NO10,745.4765,Spinosyn D,3.0
DTXSID30388626,C13H19N3O,233.15281,Cimbuterol,3.0
DTXSID3040487,C9H11F2N3O4,263.07176,Gemcitabine,6.0
DTXSID3040643,C12H16N2S,220.10342,Xylazine,3.0
DTXSID3040691,C16H24N2O,260.18886,Oxymetazoline,3.0
DTXSID3040693,C9H18NO4,204.12358,L-Acetylcarnitine,3.0
DTXSID3040726,C12H13N3O4,263.09061,Olaquindox,3.0
DTXSID3041112,C12H13N,171.1048,Rasagiline,3.0
DTXSID3041243,C18H41N3,299.3300483301,Bis(aminopropyl)laurylamine,3.0
DTXSID3041376,C19H39NO,297.30316,Tridemorph,3.0
DTXSID3041613,C12H11Cl2N3O2,299.02283,Azaconazole,3.0
DTXSID3041615,C7H11N7S,225.07966,Aziprotryne,3.0
DTXSID3041619,C20H23NO3,325.16779,Benalaxyl,3.0
DTXSID3041663,C16H14O2,238.09938,Benzylcinnamate,3.0
DTXSID3041794,C18H22ClNO3,335.12882,Cloquintocet-mexyl,3.0
DTXSID3041798,C17H14O5,298.08412,Coumafuryl,3.0
DTXSID3041873,C11H21N5S,255.15177,Dimethametryn,3.0
DTXSID3041902,C12H14NO4PS,299.03812,Ditalimfos (Plondrel),3.0
DTXSID3041906,C23H42NO2,364.32155,Benzoxonium (Absonal) (Cohortan),3.0
DTXSID3041908,C10H8ClN3O2,237.0305,Drazoxolon,3.0
DTXSID3042138,C11H15NO4S,257.07218,Methiocarb sulfone,3.0
DTXSID3042261,C19H21ClN2O,328.13424,Pencycuron,3.0
DTXSID3042265,C13H18ClNO,239.10769,Pentanochlor (Sloan),3.0
DTXSID3042269,C11H15Cl2O2PS3,375.93488,Phenkapton,3.0
DTXSID3042471,C9H4N2S3,235.95366,Thioquinox,3.0
DTXSID3042477,C19H17NOS,307.103084902,Tolnaftate,3.0
DTXSID3042685,C23H23N3O5,421.1637708674,Topotecan,3.0
DTXSID30431727,C20H17F5N2O2,412.12102,Cyflufenamid,3.0
DTXSID30438655,C19H13NO,271.09971,1'-Naphthoyl Indole (3-(1-Naphthoyl)indole),3.0
DTXSID3044122,C18H21N3O3S,359.130362289,Rabeprazole,3.0
DTXSID3044128,C21H32N2O,328.25146,Stanozolol,3.0
DTXSID3044338,C14H15Cl2N3O,311.05922,Desthio-Prothioconazole(I),3.0
DTXSID3045221,C11H10BrN5,291.01196,Brimonidine,3.0
DTXSID3045271,C20H29N3O2,343.22598,Cinchocaine,3.0
DTXSID3045300,C18H30N2O2,306.23073,Butacaine,6.0
DTXSID3045350,C8H15NO2,157.11028,Ugurol (Tranexamic acid),3.0
DTXSID3045435,C24H31N3O,377.24671,Famprofazone,3.0
DTXSID3045647,C22H29FO4,376.20499,Desoximetasone,4.0
DTXSID3045851,C9H10O4,182.0579088082,Flopropion,3.0
DTXSID3046083,C23H27Cl2N3O2,447.14803,Aripiprazole,3.0
DTXSID3046112,C12H6N2O2,210.0429274508,Phanquinone,3.0
DTXSID3046245,C12H17NO2,207.1259287943,Hexylnicotinate,3.0
DTXSID3046291,C18H22N2O5S,378.12494,Propicillin,3.0
DTXSID3046322,C35H41N5O5,611.31077,Dihydroergocristine,3.0
DTXSID3046407,C8H11N7S,237.0796641327,Ambazone,3.0
DTXSID3046457,C18H15ClN2O2S,358.05428,Etoricoxib,3.0
DTXSID3046619,C16H13Cl3N2OS,385.98142,Tioconazole,3.0
DTXSID3046663,C30H32Cl3NO,527.15495,Lumefantrine,3.0
DTXSID3046823,C26H32ClFO5,478.19223,Clobetasone butyrate,3.0
DTXSID3046879,C26H38O4,414.27701,Oxabolone cypionate,3.0
DTXSID3046908,C15H12I3NO4,650.79004,Liothyronin,3.0
DTXSID3046950,C20H24N2OS,340.16093,Propionylpromazine,3.0
DTXSID3048233,C22H25ClN2OS,400.13761,Clopenthixol (cis),3.0
DTXSID3048289,C23H26N2O2,362.19943,Solifenacin,3.0
DTXSID3048310,C10H12N4O3,236.09094,Carbazochrome,3.0
DTXSID3048314,C8H11NO2,153.07898,Norfenefrine,3.0
DTXSID3048362,C16H20N2O4S2,368.086448602,Pyritinol,3.0
DTXSID3048441,C12H18N2O2S,254.1088985636,Thiamylal (Barbituric acid),3.0
DTXSID3048449,C14H14N2,210.1157,Naphazoline,3.0
DTXSID3048491,C21H24FN3O4,401.17508,Moxifloxacin,3.0
DTXSID3048526,C6H13N5O,171.112010074,Moroxydine,3.0
DTXSID3048574,C7H16O4S2,228.0490004596,Sulfonal,2.0
DTXSID3048603,C28H40O7,488.2774,Hydrocortisone buteprate,3.0
DTXSID3048815,C13H18F3N3O4S2,401.0690821456,Penflutizide,3.0
DTXSID3048863,C21H26O2,310.19328,Altrenogest,3.0
DTXSID3048996,C21H26O2,310.19328,CBN / Cannabinol,6.0
DTXSID3048998,C10H7Cl2NO,226.990469273,Chlorquinaldol,1.0
DTXSID3049047,C23H21F7N4O3,534.15019,Aprepitant,3.0
DTXSID3052725,C18H26N2O5S,382.15624,Furathiocarb,3.0
DTXSID3052858,C10H12O3,180.07864,Isopropyl 4-hydroxybenzoate,3.0
DTXSID3057640,C23H36N4O5S3,544.1847824795,Octotiamine,3.0
DTXSID3057690,C28H32FNO6,497.22137,Dexamethasone isonicotinate,3.0
DTXSID3057771,C22H16O8,408.08452,Ethylbiscoumacetate,3.0
DTXSID3057773,C12H9ClFN5,277.05305,Arprinocid,3.0
DTXSID3057981,C19H22N2O3,326.16304,Dimoxystrobin,3.0
DTXSID3058111,C13H18ClNO2,255.10261,Dimethachlor,3.0
DTXSID3058119,C14H21NOS,251.13439,Prosulfocarb,3.0
DTXSID3058163,C15H12F3NO4,327.07184,Fluazifop,3.0
DTXSID3058749,C23H25F3N2OS,434.16397,Flupentixol,3.0
DTXSID3060950,C3H5N5O,127.04941,Ammeline (Atrazine-desethyl-desisopropyl-2-OH),5.0
DTXSID30658735,C21H22BrNO,383.08848,JWH-249,3.0
DTXSID3074494,C10H10BrCl2O4P,373.88771,Bromfenvinphos-methyl,3.0
DTXSID3075048,C10H10N2,158.0844,beta-Nicotyrine,3.0
DTXSID30857781,C7H8D3N3O3,188.09887,Hydroxy-Ipronidazole-d3,3.0
DTXSID30863589,C10H13NO,163.09971,Methcathinone (Ephedrone),3.0
DTXSID30872974,C18H20O5S,348.10314,Equilin sulfate,3.0
DTXSID30873224,C10H12N2O2,192.0898776422,3-Hydroxycotinine,3.0
DTXSID30878577,C21H27NO4,357.19401,Laudanosine,3.0
DTXSID30878799,C5H7N3O3,157.04874,HMMNI / Hydroxydimetridazole (Dimetridazol-OH),3.0
DTXSID30894873,C23H21ClN6O3,464.13637,Loprazolam,3.0
DTXSID40110056,C9H8O2,148.05243,Phenylacrylic acid (Cinnamic acid),2.0
DTXSID40152592,C6H6N4O2,166.04908,9-Methylxanthine,3.0
DTXSID40156131,C24H22ClNO,375.13899,JWH-398,3.0
DTXSID40156833,C23H27NO8,445.1736668471,Narcein,3.0
DTXSID40161164,C17H21N,239.1673996773,Demelverine,3.0
DTXSID40166896,C21H32O2,316.24023,Bolasterone,3.0
DTXSID40167141,C10H8N4O3,232.05964,Nifurprazine,3.0
DTXSID40171081,C14H10BrN3O,315.00072,Bromazepam,3.0
DTXSID40174158,C23H27NO9,461.16858,Morphine-6-beta-D-glucuronide,3.0
DTXSID40174850,C12H19NO2S,241.11365,"2C-T-2 / 2,5-Dimethoxy-4-ethylthiophenethylamine",3.0
DTXSID40176056,C21H25N3O3S,399.1616624166,Pipazethate,3.0
DTXSID40176859,C15H11ClN2O2,286.05091,Norclobazam,5.0
DTXSID40183902,C9H11N,133.08915,2-AI / 2-Aminoindane,3.0
DTXSID40184439,C6H11N5O,169.09636,Atraton-desisopropyl,3.0
DTXSID40187682,C16H14FN3O,283.1120902911,7-Aminoflunitrazepam,3.0
DTXSID40188871,C11H16N2O,192.12626,2-MeOPP / 1-(2-methoxyphenyl)piperazine,3.0
DTXSID40193521,C12H15N3,201.1265975007,Indanazoline,3.0
DTXSID40194957,C8H12N4O3S,244.0630110093,Carnidazole,3.0
DTXSID4020038,C11H11ClO3,226.03967,Alclofenac,2.0
DTXSID4020088,C8H11Cl3O6,307.96212,Chloralose,3.0
DTXSID4020115,C20H34AuO9PS,678.1326659053,Auranofin,3.0
DTXSID4020119,C9H7N7O2S,277.03819,Azathioprine,3.0
DTXSID4020371,C12H12N2O2S,248.06195,Dapson,3.0
DTXSID40203952,C6H4I2O4S,425.7919653468,Diiodohydroxybenzolsulfonic acid,3.0
DTXSID4020458,C9H11Cl3NO3PS,348.92628,Chlorpyrifos,3.0
DTXSID40205219,C10H13ClO,184.065492747,Chlorcarvacrol,2.0
DTXSID40205759,C18H17N3O3,323.1269914314,Salicylaminophenazone,3.0
DTXSID4020614,C24H32O4,384.23006,Ethinodiol diacetate,6.0
DTXSID4020791,C10H19O6PS2,330.03607,Malathion,3.0
DTXSID4020822,C20H22N8O5,454.17132,Methotrexate,3.0
DTXSID40208700,C18H22N2S,298.1503694466,Diethazine,3.0
DTXSID4021181,C19H17ClN2O,324.10294,Prazepam,3.0
DTXSID4021183,C35H45Cl2NO6,645.2623935967,Prednimustine,3.0
DTXSID4021189,C12H19N3O,221.15281,Procarbazine,3.0
DTXSID4021210,C18H18N2O,278.14191,Proquazone,3.0
DTXSID4021391,C21H21O4P,368.11775,Tricresylphosphate,3.0
DTXSID40216103,C9H9BrFN3,256.99639,Romifidine,3.0
DTXSID4021717,C7H7ClO,142.0185425556,Chlorocresol,2.0
DTXSID4021975,C12H11N,169.08915,Diphenylamine,6.0
DTXSID4022020,C9H13BrN2O2,260.01604,Bromacil,3.0
DTXSID40221772,C12H19NO2,209.14158,"2C-E / 2,5-Dimethoxy-4-ethylphenethylamine",3.0
DTXSID4022367,C18H22O2,270.16198,Estrone,2.0
DTXSID4022529,C8H8O3,152.0473441221,Methyl 4-hydroxybenzoate,3.0
DTXSID4022577,C17H13ClN4,308.08287,Alprazolam,3.0
DTXSID4022600,C9H13N,135.1048,Amphetamine (Amfetamine),3.0
DTXSID4022602,C16H19N3O4S,349.10963,Ampicillin,3.0
DTXSID4022604,C21H19N3O3S,393.1147122252,Amsacrine,3.0
DTXSID4022650,C16H12ClNO3,301.05057,Benoxaprofen,3.0
DTXSID4022654,C18H19N,249.15175,Benzoctamine,3.0
DTXSID4022731,C15H12N2O,236.09496,Carbamazepine,3.0
DTXSID4022733,C34H50O7,570.3556539511,Carbenoxolone,2.0
DTXSID4022737,C16H19ClN2O,290.11859,Carbinoxamine,3.0
DTXSID4022787,C21H25ClN2O3,388.15537,Cetirizine,3.0
DTXSID4022789,C17H20ClNO,289.1233419777,Clofedanol,3.0
DTXSID4022810,C18H18ClNS,315.08485,Chlorprothixene,3.0
DTXSID4022812,C14H11ClN2O4S,338.01281,Chlortalidone,2.0
DTXSID4022866,C23H24O4,364.16746,Cyclofenil,2.0
DTXSID4022868,C13H18ClN3O4S2,379.04273,Cyclopenthiazide,3.0
DTXSID4022941,C20H26N2,294.2095988442,Dimetacrine,3.0
DTXSID4022991,C37H67NO13,733.46124,Erythromycin,3.0
DTXSID4022993,C43H75NO16,861.5085853567,Erythromycin ethyl succinate,3.0
DTXSID4022995,C16H25NO4,295.17836,Esmolol,3.0
DTXSID4023042,C18H19Cl2NO4,383.06911,Felodipine,3.0
DTXSID4023096,C27H33N3O6S,527.2090065387,Gliquidone,3.0
DTXSID4023121,C19H23N3O4S,389.1409269751,HetaciIIin,3.0
DTXSID4023129,C8H8N4,160.0749,Hydralazin,3.0
DTXSID4023171,C12H13N3O2,231.10078,Isocarboxazid,3.0
DTXSID4023175,C11H17NO3,211.12084,Isoprenaline,3.0
DTXSID4023177,C20H28O2,300.20893,Isotretinoin,3.0
DTXSID4023179,C19H21N3O5,371.14812,Isradipine,6.0
DTXSID4023254,C10H14O3,182.09429,Mephenesin,3.0
DTXSID4023256,C11H17N,163.1361,Mephentermine,3.0
DTXSID4023258,C13H14N2O3,246.10044,Methylphenobarbital,1.0
DTXSID4023333,C27H30Cl2O6,520.14194,Mometasone furoate,3.0
DTXSID4023339,C16H25NO3,279.1834436718,Moxisylyt,3.0
DTXSID4023385,C22H23NO7,413.14745,Noscapine,3.0
DTXSID4023387,C19H25NO2,299.18853,Buphenine,6.0
DTXSID4023410,C20H28N2O3,344.20999,Oxyphencyclimine,3.0
DTXSID4023416,C16H15F2N3O4S,383.07513,Pantoprazole,3.0
DTXSID4023418,C20H21NO4,339.14706,Papaverine,3.0
DTXSID4023466,C9H13NO,151.09971,D(+)Norephedrine (d- Phenylpropanolamine),3.0
DTXSID4023549,C20H24N2O2,324.18378,Quinidine,3.0
DTXSID4023591,C15H26N2,234.2096,Sparteine,3.0
DTXSID4023626,C10H14N2O4S2,290.0394984106,Sultiame,3.0
DTXSID4023628,C14H21N3O2S,295.13545,Sumatriptan,3.0
DTXSID4023670,C13H8Cl2O4S,329.95203,Tienilic acid,6.0
DTXSID4023676,C8H13N3O4S,247.06268,Tinidazole,3.0
DTXSID4023701,C21H36NO,318.27969,Tridihexethyl,3.0
DTXSID4023703,C22H23F4NO2,409.16649,Trifluperidol,3.0
DTXSID4023707,C22H29NO5,387.20457304399997,Trimebutine,3.0
DTXSID40237116,C17H19N3O4S,361.10963,Omeprazole sulfone,3.0
DTXSID4023753,C21H21ClN4OS,412.1124597618,Ziprasidone,2.0
DTXSID4024145,C12H20N4O2,252.15863,Hexazinone,3.0
DTXSID4024193,C11H13ClO3,228.05532,MCPB (4-(MCB)),3.0
DTXSID4024195,C9H9ClO3,200.02402,MCPA (MCP),3.0
DTXSID40242689,C11H15NO2,193.11028,Metolachlor CGA 37735,3.0
DTXSID4024270,C15H16Cl3N3O2,375.03081,Prochloraz,3.0
DTXSID4024274,C11H14ClNO,211.07639,Propachlor,3.0
DTXSID4024729,C9H9N3O2,191.06948,Carbendazim (Azole),3.0
DTXSID4026137,C12H8Cl2O2S,285.96221,Fenticlor (Fentichlor),3.0
DTXSID4026214,C13H9Cl3N2O,313.97805,Triclocarban,3.0
DTXSID4027608,C9H16ClN5,229.10942,Terbuthylazine (TERBA),3.0
DTXSID4032372,C19H17Cl2N3O3,405.0647,Difenconazole(I),3.0
DTXSID4032374,C31H23BrO2S,538.06021,Difethialone,3.0
DTXSID4032376,C12H18ClNO2S,275.07468,Dimethenamid (SAN 582H),3.0
DTXSID4032378,C23H16O3,340.10994,Diphenadione (Diphacinone),6.0
DTXSID4032459,C7H17O2PS3,260.01283,Phorate (Isothioate),3.0
DTXSID4032536,C24H25NO3,375.18344,Cyphenothrin,3.0
DTXSID4032580,C20H19F3N2O4,408.12969,Trifloxystrobin,3.0
DTXSID4032611,C8H19O2PS2,242.05641,Ethoprop (Ethoprophos),3.0
DTXSID4032613,C9H12NO5PS,277.01738,Fenitrothion,1.0
DTXSID4032615,C12H9F2N5O2S,325.0445,Flumetsulam,3.0
DTXSID4032619,C18H19ClN2O2,330.11351,Halofenozide,3.0
DTXSID4034150,C21H23ClFNO2,375.14013,Haloperidol,3.0
DTXSID4034364,C17H18N4O6S,406.09471,Oxasulfuron,3.0
DTXSID4034497,C17H22ClN3O,319.14514,Metconazole(I),3.0
DTXSID4034499,C21H28O3,328.20384,Pyrethrin I,3.0
DTXSID4034528,C13H10Cl2FN5O3S,404.98654,Diclosulam,3.0
DTXSID4034601,C20H33NO,303.25621,Fenpropimorph (Ro 14-3169),3.0
DTXSID4034609,C12H4Cl2F6N4OS,435.93871,Fipronil,3.0
DTXSID40346111,C17H13NO2,263.09463,Cinchophen methyl ester,3.0
DTXSID4034653,C14H17Cl2N3O,313.07487,Hexaconazole(I),3.0
DTXSID4034788,C16H20N6O6S,424.1165,Orthosulfamuron,3.0
DTXSID4034869,C14H15Cl2N3OS,343.03129,Prothioconazole(I),3.0
DTXSID4034940,C16H18N6O7S2,470.06784,Sulfosulfuron,3.0
DTXSID4034948,C22H28N2O2,352.21508,Tebufenozide,3.0
DTXSID4035209,C5H4N4O2,152.0334254018,Oxipurinol,2.0
DTXSID4037580,C5H12NO4PS,213.02247,Omethoate,3.0
DTXSID4037582,C6H15O5PS2,262.00985,Demeton-S-methylsulfone,3.0
DTXSID4037617,C12H17NO2,207.12593,Promecarb,3.0
DTXSID4040476,C20H22N2O,306.17321,Fenazaquin,3.0
DTXSID4040713,C15H22O5,282.1467238133,Octyl gallate,3.0
DTXSID4041153,C6H11NO2,129.07898,Vigabatrin,3.0
DTXSID4041155,C17H17ClN6O3,388.10507,Zopiclone,3.0
DTXSID4041494,C19H11F5N2O2,394.07407,Diflufenican,3.0
DTXSID4041783,C7H5Cl2NS,204.95198,Chlorthiamid,3.0
DTXSID4041785,C11H15Cl2O3PS2,359.95773,Chlorthiophos,3.0
DTXSID4041991,C6H12NO4PS2,256.99454,Formothion,5.0
DTXSID4041995,C11H8N2O,184.06366,Fuberidazole,3.0
DTXSID4041997,C8H7N3O5,225.03857,Furazolidon,3.0
DTXSID4042121,C14H13N3,223.11095,Mepanipyrim,3.0
DTXSID4042200,C12H16Cl2N2O,274.06397,Neburon (Phosphoramidothioic acid),3.0
DTXSID40433914,C21H23NO,305.17796,JWH-031,3.0
DTXSID4043802,C36H47N5O4,613.3628050255,Indinavir,3.0
DTXSID4043852,C34H35N3O10,645.2322443617,Zorubicin (Rubidazone),3.0
DTXSID4044165,C7H15N3O2S2,237.06057,Cartap,3.0
DTXSID4044292,C17H19N3O3S,345.11471,Esomeprazole,3.0
DTXSID4045181,C27H30N4O,426.2419616089,Oxatomide,3.0
DTXSID4045189,C15H22N4O3,306.16919,Propentofylline,3.0
DTXSID4045343,C12H9N3O5,275.05422,Nifuroxazide,3.0
DTXSID4045420,C7H10ClN3O3,219.04107,Ornidazole,3.0
DTXSID4045472,C15H16O2,228.11503,Nabumetone,6.0
DTXSID4045711,C21H25FN2O2,356.19001,Fluanisone,3.0
DTXSID4045896,C25H36O6,432.25119,Hydrocortisone 17-butyrate,3.0
DTXSID4045898,C14H13N3O5S,335.05759,Sulfanitran,3.0
DTXSID4046078,C17H27NO4,309.19401,Metipranolol,3.0
DTXSID4046151,C17H13ClN2O2,312.0665553841,Lonazolac,4.0
DTXSID4046153,C6H7ClN2O4S2,269.95358,Clofenamide,3.0
DTXSID4046155,C15H11ClN2O2,286.05091,Demoxepam,6.0
DTXSID4046284,C9H6N2O3,190.0378420731,Nitroxoline,2.0
DTXSID4046286,C10H12N4O2S2,284.040167117,Sulfaethidole,3.0
DTXSID4046313,C20H23NO4,341.16271,Naltrexone,3.0
DTXSID4046444,C14H18N6O,286.1542092409,Abacavir,3.0
DTXSID4046521,C11H11NO4S,253.0408785775,Actinoquinol,3.0
DTXSID4046600,C17H19FN4O4,362.13903,Marbofloxacin,3.0
DTXSID4046602,C10H11F3N2O5,296.06201,Trifluridine,1.0
DTXSID4046787,C17H9Cl3N4O2,405.97911,DCL / Diclazuril,2.0
DTXSID4046868,C7H9N3O2S2,231.01362,Sulfathiourea (component of Sulfatolamide),3.0
DTXSID4046945,C13H14N2O,214.11061,Velnacrine (1-Hydroxytacrine),3.0
DTXSID4047543,C17H19NO4,301.13141,Furalaxyl,3.0
DTXSID4048016,C13H16N4O6,324.10698,Furaltadone,3.0
DTXSID4048064,C5H13ClN,122.07365,Chlormequat,3.0
DTXSID4048274,C21H25N,291.1986998049,Melitracene,3.0
DTXSID4048276,C19H20N2O3,324.14739,Dolasetron,3.0
DTXSID4048436,C15H17FN4O2,304.13355,Flupirtine,3.0
DTXSID4048561,C36H62O11,670.42921,Monensin,6.0
DTXSID4048565,C14H11F3N2O2,296.07726,Flunixin,3.0
DTXSID4048987,C9H10O4,182.05791,2-Hydroxyethyl salicylate,3.0
DTXSID4049032,C7H6O2S,154.00885,Thiosalicylic acid,2.0
DTXSID4049082,C19H21N5O4,383.15935,Prazosin,3.0
DTXSID4057635,C12H17NO3,223.1208434166,Nicoboxil,3.0
DTXSID4057760,C17H28N2O2,292.21508,Ambucetamide,3.0
DTXSID4057899,C26H29F2N7,477.2452503769,Almitrine,3.0
DTXSID4057928,C16H22ClNO2,295.13391,Pethoxamid,3.0
DTXSID4057976,C24H30N2O3,394.22564,Chromafenozide,3.0
DTXSID4058027,C20H21F3N2O5,426.14026,Fluacrypyrim,3.0
DTXSID4058075,C23H22ClNO4,411.12374,Mandipropamid,3.0
DTXSID4058077,C12H17NO2,207.12593,Fenobucarb (Baycarb),3.0
DTXSID4058079,C17H10F6N4S,416.05304,Flubenzimine,3.0
DTXSID4058156,C14H16ClN3O,277.09819,Metazachlor,3.0
DTXSID40584450,C18H18D3NO3,302.17097,Hydrocodone-d3,3.0
DTXSID4058493,C14H18ClN2O3PS,360.04643,Pyraclofos,3.0
DTXSID4061416,C14H12ClNO,245.0607417225,2-Methylamino-5-chlorobenzophenone (Diazepam HY),3.0
DTXSID4062193,C19H14O,258.10447,4-Phenylbenzophenone,3.0
DTXSID40725427,C24H31FN2O,382.24204,STS-135,3.0
DTXSID40865478,C11H13NO3,207.089543289,Toloxatone,3.0
DTXSID40867831,C14H14ClNO3,279.06622,Cyprofuram,3.0
DTXSID40868904,C23H26N2O5,410.1841719557,Quinaprilat,3.0
DTXSID40869118,C16H25NO2,263.18853,O-Desmethylvenlafaxine (Desvenlafaxine),3.0
DTXSID40874489,C13H20N2O3S,284.1194632497,Etozolin,3.0
DTXSID40891434,C12H14ClNO,223.07639,Norketamine,3.0
DTXSID40891459,C17H26N2O2,290.19943,N-Desalkylverapamil (D 617),3.0
DTXSID40894102,C15H23NO2,249.17288,O-DT / O-Desmethyltramadol,3.0
DTXSID40897219,C6H9NO5,175.048072406,N-Acetyl-L-aspartic acid,3.0
DTXSID50110067,C9H9I2NO3,432.8671791614,"3,5-Diiodotyrosine",3.0
DTXSID50151218,C17H18ClN3O,315.1138399287,Clobenzepam,3.0
DTXSID50158606,C19H23N3O3,341.17394,N-Nicotinoylprocaine,3.0
DTXSID50159855,C24H22BrNO,419.08848,JWH-424,3.0
DTXSID50169055,C9H7I3N2O3,571.759071105,"3-(Acetylamino)-5-amino-2,4,6-triiodobenzoic acid",3.0
DTXSID50171370,C10H14ClN3OS,259.0546105311,Azintamide,3.0
DTXSID50175116,C22H19NO,313.14666,JWH-072 (N-Propyl-3-(1-naphthoyl)indole),3.0
DTXSID50175631,C20H28O3,316.2038447601,Gestonorone,3.0
DTXSID50177039,C10H13FN2,180.10628,4-FPP / 1-(4-Fluorophenyl)piperazine,3.0
DTXSID50179432,C13H15NO2,217.11028,Pyracarbolid,3.0
DTXSID50180225,C16H19ClN2,274.12368,Dexchlorpheniramine,3.0
DTXSID50184389,C16H19N3S,285.12997,Prothipendyl,3.0
DTXSID50185912,C10H15NO2,181.11028,"3,5-Dimethoxyphenethylamine",3.0
DTXSID50187158,C24H22FNO,359.16854,AM-2201,3.0
DTXSID50187512,C25H22O10,482.1213,Silicristine,3.0
DTXSID50189319,C20H29N5O6,435.2117836959,Trimazosin,3.0
DTXSID50190061,C21H30O3,330.21949,THC-OH / 11-Hydroxy-tetrahydrocannabinol,6.0
DTXSID50192065,C31H36ClN3O5S,597.2064197221,Metofenazate,3.0
DTXSID50195137,C6H4Br2O4S,329.8197051468,Dibromophenol sulfonic acid,2.0
DTXSID50195758,C20H23NO,293.17796,Amitriptylinoxide,3.0
DTXSID50196942,C11H16N2O2S,240.0932484998,Buthalital,3.0
DTXSID5020106,C6H8O6,176.032087989,Ascorbic acid,4.0
DTXSID50201489,C4H6N4O,126.05416,5-Aminopyrazole-4-carboxamide,3.0
DTXSID5020154,C13H11ClO,218.0498426832,Clorophene,2.0
DTXSID5020239,C33H34N6O6,610.25398,Candesartan Cilexetil,6.0
DTXSID50203620,C10H13NO2,179.0946286667,"Salicylamide,N-isopropyl-",3.0
DTXSID5020497,C5H7N3O2,141.05383,Dimetridazole,3.0
DTXSID5020572,C16H11ClN4,294.06722,Estazolam,3.0
DTXSID5020601,C3H6N2S,102.02517,ETU / Ethylene thiourea (Imidazolidinethione),3.0
DTXSID50206111,C11H14ClNO2,227.0713064086,Buclosamide,3.0
DTXSID50207729,C16H20ClN3,289.13458,Chloropyramine,3.0
DTXSID5020784,C24H36O5,404.25627,Lovastatin,3.0
DTXSID5020817,C15H20N2S,260.1347193828,Methaphenilene,3.0
DTXSID5020819,C6H11N2O4PS3,301.96186,Methidathion,3.0
DTXSID50208610,C22H28O5,372.19367,Prednylidene,3.0
DTXSID5021122,C12H12N2O3,232.08479,Phenobarbital,1.0
DTXSID5021170,C15H13N3O4S,331.06268,Piroxicam,3.0
DTXSID5021201,C10H12O5,212.06847,"Propyl 3,4,5-trihydroxybenzoate",3.0
DTXSID5021251,C7H5NO3S,182.9990137638,Saccharin,6.0
DTXSID50212792,C4H4ClN3O,145.00429,Chloridazon-desphenyl,3.0
DTXSID5021332,C6H12N2S4,239.98833,Thiram,3.0
DTXSID50219100,C4H12N3O4P,197.05654,Creatinol phosphate,6.0
DTXSID5021968,C9H10O3,166.0629941859,Ethylvanillin,3.0
DTXSID50224951,C31H41ClFNO3,529.2759,Haloperidol decanoate,3.0
DTXSID5022560,C10H14N5O7P,347.06308,Adenosine phosphate,6.0
DTXSID5022643,C8H12N2O3,184.08479,Barbital,4.0
DTXSID5022645,C24H28N2O5,424.19982,Benazepril,3.0
DTXSID5022691,C16H19BrN2,318.07316,Brompheniramine,3.0
DTXSID50227629,C9H11NO2,165.07898,Nicotiniacid propylester,3.0
DTXSID5022770,C22H23N6O7S2,547.10696,Ceftazidime,3.0
DTXSID50227806,C14H19NO2,233.14158,Normeperidine (Norpethidine),3.0
DTXSID5022805,C18H22ClNO,303.13899,Chlorphenoxamine,3.0
DTXSID5022851,C18H18ClN3S,343.091,Clotiapine,3.0
DTXSID5022934,C41H64O14,780.42961,Digoxin,6.0
DTXSID5022936,C18H23NO3,301.16779,Dihydrocodeine,3.0
DTXSID5022980,C29H40N2O4,480.29880778,Emetine,3.0
DTXSID5022982,C20H28N2O5,376.19982,Enalapril,5.0
DTXSID5023031,C9H12N4O3,224.0909402793,Etofylline,3.0
DTXSID5023033,C14H16N2O2,244.12118,Etomidate,5.0
DTXSID5023037,C20H24O2,296.17763,Exemestane,3.0
DTXSID5023110,C30H30O8,518.19407,Gossypol,6.0
DTXSID5023114,C10H14O4,198.08921,Guaifenesin,3.0
DTXSID5023116,C10H22N4,198.18445,Guanethidine,3.0
